"","curs","Any","codi_centre","nom_complet","codi_naturalesa","nom_naturalesa","codi_titularitat","nom_titularitat","codi_delegacio","nom_delegacio","codi_comarca","nom_comarca","codi_municipi","codi_municipi_6","nom_municipi","codi_districte_minicial","nom_dm","UTM_X","UTM_Y","nom_ensenyament","nivell","nom_grups","mixt","nombre_places","places_ofertades","assignacions","assig_1a","assig_altres","georeferencia","edat","num_dona","num_home","num_total","lng","lat","% ocupades","% infants del municipi"
"625","2020/2021","2020","17003653","La Salle","2","Privat","24","Ordes i Congregacions Catolics","117","Girona","34","Selva","17180","171805","Santa Coloma de Farners","0","0","510246.617","4654845.945","Educacio secundaria obligatoria","1","2","FALSE",60,12,9,9,0,"(42.04559432, 3.123813492)",12,63,84,147,"2.665537714","41.863429633",15,100
"626","2020/2021","2020","25002350","Lestonnac-l'Ensenyanca","2","Privat","21","Cooperatives","125","Lleida","33","Segria","25120","251207","Lleida","0","0","301906.192","4610558.128","Educacio secundaria obligatoria","1","3","FALSE",90,14,3,5,2,"(41.62216484, 0.622168189)",12,757,797,1554,"0.623009471","41.620378792",3.3,100
"627","2020/2021","2020","8029684","Tecnos","2","Privat","21","Cooperatives","408","Valles Occidental","40","Valles Occident","08279","82798","Terrassa","1","Terrassa 1","420490.469","4604666.886","Educacio secundaria obligatoria","1","2","FALSE",60,7,8,9,1,"(41.58974308, 2.046052483)",12,132,1434,1566,"2.016754815","41.561637484",13.3,100
"628","2020/2021","2020","43010888","Institut de Tecnificacio","1","Public","1","Departament d'Ensenyament","243","Terres de l'Ebre","22","Montsia","43014","430141","Amposta","0","0","295729.678","4509013.924","Educacio secundaria obligatoria","1","2","FALSE",60,57,57,57,0,"(40.70672712, 0.581941462)",12,116,142,258,"0.581941462","40.706727115",95,100
"629","2020/2021","2020","8027353","Vedruna Sant Sadurni d'Anoia","2","Privat","22","Fundacions","208","Barcelona Comarques","3","Alt Penedes","08240","82401","Sant Sadurni d'Anoia","0","0","434117.137","4589180.186","Educacio secundaria obligatoria","1","1","FALSE",30,2,2,2,0,"(41.45150136, 2.211223054)",12,76,86,162,"1.791185649","41.423684465",6.7,100
"630","2020/2021","2020","8042044","Institut Mig-Mon","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","7","Bages","08274","82747","Suria","0","0","440682.289","4615016.731","Educacio secundaria obligatoria","1","3","FALSE",90,88,72,74,2,"(41.68471418, 2.28726457)",12,26,21,47,"1.747878341","41.833697148",80,65.3
"631","2020/2021","2020","43006964","Institut de Deltebre","1","Public","1","Departament d'Ensenyament","243","Terres de l'Ebre","9","Baix Ebre","43901","439018","Deltebre","0","0","376340.729","4563577.999","Educacio secundaria obligatoria","1","4","FALSE",120,120,111,115,4,"(41.21413973, 1.524880236)",12,67,64,131,"0.722995672","40.720655054",92.5,100
"632","2020/2021","2020","8031228","Institut Torre Roja","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08301","83015","Viladecans","0","0","391062.994","4577876.063","Educacio secundaria obligatoria","1","4","FALSE",120,120,104,114,10,"(41.34501611, 1.697897386)",12,455,422,877,"2.017717339","41.323065604",86.7,100
"633","2020/2021","2020","8028795","FEDAC-Cerdanyola","2","Privat","22","Fundacions","408","Valles Occidental","40","Valles Occident","08266","82665","Cerdanyola del Valles","0","0","427743.415","4606798.422","Educacio secundaria obligatoria","1","2","FALSE",60,9,5,8,3,"(41.60962932, 2.132805571)",12,272,352,624,"2.142107867","41.491814985",8.3,100
"634","2020/2021","2020","8037206","Institut Lluis Companys","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08180","81803","Ripollet","0","0","427787.114","4581793.383","Educacio secundaria obligatoria","1","4","FALSE",120,116,114,116,2,"(41.38442714, 2.13632719)",12,266,260,526,"2.150648723","41.495088013",95,100
"635","2020/2021","2020","17005388","Institut Vallvera","1","Public","1","Departament d'Ensenyament","117","Girona","20","Girones","17155","171557","Salt","0","0","431198.416","4674842.158","Educacio secundaria obligatoria","1","5","FALSE",130,125,124,125,1,"(42.2227265, 2.166329214)",12,196,245,441,"2.796383096","41.978260224",95.4,100
"636","2020/2021","2020","17000482","Cor de Maria","2","Privat","22","Fundacions","117","Girona","34","Selva","17023","170237","Blanes","0","0","502287.848","4633626.073","Educacio secundaria obligatoria","1","2","FALSE",60,2,1,2,1,"(41.85453579, 3.027562451)",12,204,228,432,"2.792770703","41.677531305",1.7,100
"637","2020/2021","2020","8060976","Institut del Voltreganes","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","24","Osona","08117","81173","Les Masies de Voltrega","0","0","441536.568","4592444.464","Educacio secundaria obligatoria","1","2","FALSE",60,60,60,60,0,"(41.48147693, 2.299728498)",12,17,26,43,"2.242900176","42.009607064",100,71.7
"638","2020/2021","2020","8065342","Institut Xaloc","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","17","Garraf","08231","82310","Sant Pere de Ribes","0","0","476950.221","4616420.466","Educacio secundaria obligatoria","1","2","FALSE",60,60,22,48,26,"(41.69923401, 2.722981034)",12,181,206,387,"1.74899469","41.234003882",36.7,100
"639","2020/2021","2020","8076571","Institut Escola El Martinet","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08180","81803","Ripollet","0","0","425330","4579527","Educacio secundaria obligatoria","1","3","FALSE",90,13,3,4,1,"(41.363835, 2.107218)",12,266,260,526,NA,NA,3.3,100
"640","2020/2021","2020","17009308","Institut de Sils","1","Public","1","Departament d'Ensenyament","117","Girona","34","Selva","17193","171931","Sils","0","0","497039.79","4663524.845","Educacio secundaria obligatoria","1","3","FALSE",89,89,89,89,0,"(42.12382233, 2.964186765)",12,30,45,75,"2.736147994","41.818261201",100,84.3
"641","2020/2021","2020","8040564","Institut Jaume Almera","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","21","Maresme","08214","82140","Vilassar de Dalt","0","0","441450.915","4595134.477","Educacio secundaria obligatoria","1","3","FALSE",90,77,76,77,1,"(41.50569905, 2.298441235)",12,48,46,94,"2.360855502","41.52083537",84.4,100
"642","2020/2021","2020","8056985","Institut Ramon Berenguer IV","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08245","82457","Santa Coloma de Gramenet","3","Santa Coloma de Gramenet 3","436446.97","4642674.752","Educacio secundaria obligatoria","1","4","FALSE",120,117,84,88,4,"(41.93348, 2.233415)",12,634,745,1379,"2.208002887","41.46445291",70,100
"643","2020/2021","2020","8030911","Sagrat Cor de Jesus","2","Privat","24","Ordes i Congregacions Catolics","1060","Catalunya Central","24","Osona","08298","82981","Vic","0","0","412521.745","4600689.113","Educacio secundaria obligatoria","1","2","FALSE",60,12,12,15,3,"(41.55308698, 1.951038975)",12,289,307,596,"2.253403316","41.923838996",20,100
"644","2020/2021","2020","8075712","Institut Les Cinc Senies","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","21","Maresme","08121","81213","Mataro","0","0","432343.409","4593037.378","Educacio secundaria obligatoria","1","4","FALSE",120,120,112,120,8,"(41.486094, 2.189556709)",12,738,748,1486,"2.449530095","41.551446791",93.3,100
"645","2020/2021","2020","17009783","Institut La Miquela","1","Public","1","Departament d'Ensenyament","117","Girona","20","Girones","17020","170209","Bescano","0","0","501605.379","4626327.268","Educacio secundaria obligatoria","1","3","FALSE",76,72,72,72,0,"(41.78879752, 3.019320753)",12,41,34,75,"2.735958724","41.963312425",94.7,100
"646","2020/2021","2020","8053261","Institut de Viladecavalls","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08300","83008","Viladecavalls","0","0","474685.382","4608360.926","Educacio secundaria obligatoria","1","5","FALSE",140,135,136,136,0,"(41.62657233, 2.696103401)",12,45,42,87,"1.959051574","41.558658159",97.1,64
"647","2020/2021","2020","8054228","Institut Joan Fuster","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","9","Sant Andreu","421123.403","4580378.76","Educacio secundaria obligatoria","1","3","FALSE",90,87,42,67,25,"(41.37106071, 2.056822605)",12,6615,7082,13697,"2.186003355","41.418483623",46.7,100
"648","2020/2021","2020","8040849","Institut Fort Pius","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","2","Eixample","423943.472","4592237.499","Educacio secundaria obligatoria","1","3","FALSE",90,87,39,63,24,"(41.47813708, 2.089048171)",12,6615,7082,13697,"2.179789544","41.394326952",43.3,100
"649","2020/2021","2020","8076984","Institut Escola Josep Maria Xandri","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","24","Osona","08233","82331","Sant Pere de Torello","0","0","427161","4581778","Educacio secundaria obligatoria","1","1","FALSE",21,0,0,0,0,"(41.384234, 2.128846)",12,13,17,30,NA,NA,0,100
"650","2020/2021","2020","25002374","El Carme","2","Privat","24","Ordes i Congregacions Catolics","125","Lleida","33","Segria","25120","251207","Lleida","0","0","301715.389","4609516.095","Educacio secundaria obligatoria","1","2","FALSE",60,6,2,2,0,"(41.6127397, 0.620224734)",12,757,797,1554,"0.643019622","41.604020003",3.3,100
"651","2020/2021","2020","8065469","Institut Can Record","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08207","82074","Sant Esteve de Palautordera","0","0","385429.3","4586589.4","Educacio secundaria obligatoria","1","2","FALSE",60,58,54,57,3,"(41.422675, 1.629027)",12,13,23,36,"2.436046138","41.70616781",90,66.7
"652","2020/2021","2020","8053108","Institut Reguissol","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08259","82592","Santa Maria de Palautordera","0","0","426792.728","4598077.265","Educacio secundaria obligatoria","1","3","FALSE",90,87,83,88,5,"(41.53099747, 2.122460757)",12,49,59,108,"2.442015308","41.699360384",92.2,100
"653","2020/2021","2020","17001413","Les Alzines","2","Privat","26","Societats Mercantils","117","Girona","20","Girones","17079","170792","Girona","0","0","485215.986","4647279.713","Educacio secundaria obligatoria","1","3","FALSE",90,8,5,8,3,"(41.97737602, 2.821550329)",12,562,604,1166,"2.820515651","41.962915543",5.6,100
"654","2020/2021","2020","8076996","Institut Escola Mossen Cinto","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","24","Osona","08083","80832","Folgueroles","0","0","427141","4581773","Educacio secundaria obligatoria","1","2","FALSE",44,0,0,0,0,"(41.38421, 2.128661)",12,17,20,37,NA,NA,0,100
"655","2020/2021","2020","8053182","Institut La Serreta","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08184","81846","Rubi","0","0","414347.822","4588723.435","Educacio secundaria obligatoria","1","4","FALSE",120,120,90,120,30,"(41.44552164, 1.974633592)",12,509,488,997,"2.035115338","41.497845924",75,100
"656","2020/2021","2020","8034576","Institut Joan Salvat i Papasseit","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","1","Ciutat vella","431814.429","4593903.677","Educacio secundaria obligatoria","1","2","FALSE",54,54,27,29,2,"(41.49385155, 2.183122771)",12,6615,7082,13697,"2.191352135","41.382407594",50,100
"657","2020/2021","2020","8052724","Institut Francisco de Goya","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","7","Horta - Guinardo","427170.073","4579511.509","Educacio secundaria obligatoria","1","3","FALSE",93,92,91,92,1,"(41.36381957, 2.129222279)",12,6615,7082,13697,"2.169258716","41.422099904",97.8,100
"658","2020/2021","2020","25007025","Institut Morello","1","Public","1","Departament d'Ensenyament","125","Lleida","26","Pallars Sobira","25086","250864","Esterri d'Aneu","0","0","311228.705","4739591.757","Educacio secundaria obligatoria","1","1","FALSE",30,30,21,21,0,"(42.78561849, 0.69208205)",12,2,5,7,"1.120992867","42.628119338",70,33.3
"659","2020/2021","2020","17002405","Petit Planco","2","Privat","21","Cooperatives","117","Girona","19","Garrotxa","17114","171143","Olot","0","0","513461.96","4640560.66","Educacio secundaria obligatoria","1","1","FALSE",30,1,2,2,0,"(41.91688312, 3.162338353)",12,183,210,393,"2.488992693","42.178971465",6.7,100
"660","2020/2021","2020","8075281","Institut Bitacola","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08252","82520","Barbera del Valles","0","0","440414.675","4605785.345","Educacio secundaria obligatoria","1","2","FALSE",60,60,59,60,1,"(41.60155148, 2.284969072)",12,197,210,407,"2.123276175","41.513208178",98.3,100
"661","2020/2021","2020","8033894","Institut Teresa Pamies","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","7","Horta - Guinardo","433709.95","4590414.692","Educacio secundaria obligatoria","1","3","FALSE",93,92,89,92,3,"(41.46258661, 2.206212931)",12,6615,7082,13697,"2.168255779","41.408004901",95.7,100
"662","2020/2021","2020","25006239","Institut d'Aran","1","Public","1","Departament d'Ensenyament","125","Lleida","39","Val d'Aran","25243","252430","Vielha e Mijaran","0","0","301145.682","4610170.092","Educacio secundaria obligatoria","1","3","FALSE",90,86,77,77,0,"(41.6184836, 0.613175808)",12,31,30,61,"0.802707212","42.698600168",85.6,79.2
"663","2020/2021","2020","8076509","Institut Escola Arts","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","3","Sants - Montjuic","418097.854","4603745.565","Educacio secundaria obligatoria","1","2","FALSE",60,35,28,35,7,"(41.58120392, 2.017475932)",12,6615,7082,13697,NA,NA,46.7,100
"664","2020/2021","2020","8052608","Institut Pau Claris","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","1","Ciutat vella","427515.556","4578930.771","Educacio secundaria obligatoria","1","2","FALSE",54,54,55,55,0,"(41.35862025, 2.133421925)",12,6615,7082,13697,"2.181329579","41.391251152",101.9,100
"665","2020/2021","2020","8052888","Institut Julia Minguell","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08015","80155","Badalona","0","0","419817.455","4651876.284","Educacio secundaria obligatoria","1","4","FALSE",120,120,117,120,3,"(42.0148294, 2.031597833)",12,1179,1307,2486,"2.214951947","41.43851252",97.5,100
"666","2020/2021","2020","8064911","Institut Valeria Haline","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08056","80569","Castelldefels","0","0","429558.431","4619841.936","Educacio secundaria obligatoria","1","3","FALSE",90,84,28,83,55,"(41.72726412, 2.15304798)",12,363,405,768,"1.975957434","41.279827094",31.1,100
"667","2020/2021","2020","25005429","Institut Els Planells","1","Public","1","Departament d'Ensenyament","125","Lleida","23","Noguera","25034","250349","Artesa de Segre","0","0","324375.248","4610179.975","Educacio secundaria obligatoria","1","2","FALSE",60,58,39,39,0,"(41.62402265, 0.891800963)",12,24,25,49,"1.044609268","41.892378313",65,100
"668","2020/2021","2020","8061361","Institut Torrelles de Llobregat","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08289","82896","Torrelles de Llobregat","0","0","419872.63","4577330.824","Educacio secundaria obligatoria","1","3","FALSE",90,88,65,68,3,"(41.34348618, 2.042270837)",12,49,34,83,"1.975086867","41.353659457",72.2,100
"669","2020/2021","2020","8056109","Institut Can Vilumara","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","13","Barcelones","08101","81017","L'Hospitalet de Llobregat","1","Centre - Sant Josep - Santfeliu","423662.018","4574727.427","Educacio secundaria obligatoria","1","4","FALSE",120,120,120,120,0,"(41.32040647, 2.087885311)",12,1232,1276,2508,"2.104145817","41.363308102",100,100
"670","2020/2021","2020","8053285","Institut El Castell","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08076","80765","Esparreguera","0","0","375596.859","4585748.3","Educacio secundaria obligatoria","1","4","FALSE",120,117,117,120,3,"(41.41366286, 1.511474004)",12,137,145,282,"1.874120347","41.533677019",97.5,100
